model_name,split,image_path,pred_idx,fp_kind,fp_type,conf,cls,box_xyxy,rule_info
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,0,pred_dup,highlight,0.7843533158302307,0,"206.47,84.86,409.68,231.62","{""bright_ratio"": 0.1334790673025967, ""grad_ratio"": 0.10002649708532062, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,0,background_fp,texture_boundary,0.3140820264816284,0,"180.06,115.02,226.97,148.75","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10012515644555695, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0218.png,1,pred_dup,texture_boundary,0.4180285930633545,0,"187.63,127.92,262.29,173.54","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10022396416573348, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0258.png,1,background_fp,highlight,0.4287242889404297,0,"223.07,189.66,305.82,235.77","{""bright_ratio"": 0.06690592155857472, ""grad_ratio"": 0.10023071007433991, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0295.png,0,background_fp,texture_boundary,0.374679833650589,0,"256.42,202.94,304.17,273.40","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10034013605442177, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,0,background_fp,texture_boundary,0.3513283133506775,0,"228.94,195.10,253.97,243.01","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10047095761381476, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0357.png,0,background_fp,texture_boundary,0.5038470029830933,0,"161.47,292.51,179.25,312.10","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10025062656641603, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0413.png,1,pred_dup,texture_boundary,0.6206903457641602,0,"262.76,263.71,343.66,353.15","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10091128383811311, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,2,background_fp,texture_boundary,0.5088234543800354,0,"173.29,339.92,203.11,370.56","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10080645161290322, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,4,background_fp,texture_boundary,0.327961266040802,0,"215.84,294.20,277.36,326.32","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10052910052910052, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0430.png,0,pred_dup,texture_boundary,0.4465935528278351,0,"222.39,173.31,254.14,187.38","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10101010101010101, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,0,background_fp,texture_boundary,0.45677971839904785,0,"184.15,282.93,291.91,342.33","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10018214936247723, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0177.png,2,pred_dup,highlight,0.504267692565918,0,"182.77,84.85,287.38,206.84","{""bright_ratio"": 0.17211228716060745, ""grad_ratio"": 0.10009203865623562, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,0,background_fp,texture_boundary,0.5073139071464539,0,"159.79,179.50,308.09,220.29","{""bright_ratio"": 0.004285714285714286, ""grad_ratio"": 0.10047619047619048, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0289.png,0,background_fp,highlight,0.5506458282470703,0,"160.63,118.54,211.77,178.92","{""bright_ratio"": 0.35119798234552335, ""grad_ratio"": 0.10025220680958385, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,1,pred_dup,texture_boundary,0.33581462502479553,0,"301.32,155.16,331.30,198.25","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10043988269794721, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,2,background_fp,texture_boundary,0.30060359835624695,0,"388.27,310.99,402.00,342.49","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10173160173160173, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,2,background_fp,highlight,0.6661815047264099,0,"290.42,422.95,313.87,462.99","{""bright_ratio"": 0.3434959349593496, ""grad_ratio"": 0.10060975609756098, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0112.png,2,background_fp,texture_boundary,0.331546425819397,0,"196.11,178.14,259.69,297.43","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10013020833333333, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,0,pred_dup,highlight,0.8543719053268433,0,"207.58,84.68,365.50,237.17","{""bright_ratio"": 0.06942742791799396, ""grad_ratio"": 0.10013885485583598, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0259.png,1,background_fp,texture_boundary,0.7715167999267578,0,"268.21,302.18,388.45,338.01","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10006700915791825, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0407.png,1,background_fp,texture_boundary,0.5783642530441284,0,"184.00,252.45,292.37,285.23","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10010793308148948, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0413.png,1,pred_dup,texture_boundary,0.8357407450675964,0,"340.69,240.14,386.46,300.68","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10010463899546565, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,0,background_fp,texture_boundary,0.7750978469848633,0,"174.84,320.14,228.43,375.45","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10032467532467533, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0020.png,0,background_fp,texture_boundary,0.3289322257041931,0,"203.16,125.44,259.12,159.63","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10025062656641603, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0061.png,1,pred_dup,texture_boundary,0.6777196526527405,0,"299.53,139.37,342.19,170.60","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10014204545454546, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0103.png,0,background_fp,texture_boundary,0.44285812973976135,0,"197.96,234.55,293.50,273.52","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0124.png,1,background_fp,highlight,0.38220179080963135,0,"337.36,80.67,380.24,121.45","{""bright_ratio"": 0.2050865800865801, ""grad_ratio"": 0.1001082251082251, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0142.png,1,pred_dup,highlight,0.39871343970298767,0,"199.29,120.18,369.67,209.41","{""bright_ratio"": 0.11241065627030539, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0160.png,0,background_fp,texture_boundary,0.5282811522483826,0,"223.29,160.46,279.94,252.83","{""bright_ratio"": 0.0, ""grad_ratio"": 0.100169779286927, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0246.png,0,background_fp,texture_boundary,0.341999351978302,0,"216.98,198.29,282.22,242.37","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10016583747927031, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0289.png,0,background_fp,highlight,0.39069491624832153,0,"158.41,117.61,217.02,179.79","{""bright_ratio"": 0.34074074074074073, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0351.png,0,background_fp,highlight,0.43083688616752625,0,"389.46,260.85,407.99,288.95","{""bright_ratio"": 0.16696914700544466, ""grad_ratio"": 0.10163339382940109, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0354.png,2,pred_dup,texture_boundary,0.3266266882419586,0,"229.53,203.58,258.58,228.13","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,1,background_fp,texture_boundary,0.324285626411438,0,"97.69,230.88,124.27,263.32","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10084033613445378, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,2,background_fp,texture_boundary,0.6119607090950012,0,"244.03,409.56,271.32,429.28","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10034013605442177, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,5,pred_dup,highlight,0.4695543944835663,0,"351.48,105.14,396.65,151.94","{""bright_ratio"": 0.0971322849213691, ""grad_ratio"": 0.10037002775208141, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0428.png,0,background_fp,highlight,0.3075709342956543,0,"345.79,373.36,362.13,394.18","{""bright_ratio"": 0.05808080808080808, ""grad_ratio"": 0.10101010101010101, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,1,background_fp,texture_boundary,0.3005104660987854,0,"146.93,205.76,206.75,261.36","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1006614897900489, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0049.png,0,background_fp,texture_boundary,0.37940678000450134,0,"164.97,101.99,207.37,132.23","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10014204545454546, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0071.png,0,background_fp,texture_boundary,0.38646507263183594,0,"176.12,96.66,205.73,143.68","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10069444444444445, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0112.png,2,pred_dup,texture_boundary,0.31917738914489746,0,"309.94,120.02,341.22,160.47","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10125646711012565, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,1,background_fp,highlight,0.47260263562202454,0,"241.41,79.83,316.41,114.52","{""bright_ratio"": 0.059941520467836254, ""grad_ratio"": 0.10014619883040936, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,2,background_fp,texture_boundary,0.3244197964668274,0,"319.40,138.51,388.96,211.75","{""bright_ratio"": 0.03262548262548263, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,3,background_fp,texture_boundary,0.30672261118888855,0,"240.63,328.85,277.28,373.30","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10011441647597254, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,1,pred_dup,texture_boundary,0.6910645365715027,0,"354.32,150.88,403.67,204.55","{""bright_ratio"": 0.005818181818181818, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,1,background_fp,texture_boundary,0.48911842703819275,0,"248.38,89.52,280.85,127.84","{""bright_ratio"": 0.03263403263403263, ""grad_ratio"": 0.10023310023310024, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,2,background_fp,texture_boundary,0.36460211873054504,0,"96.54,194.68,156.78,242.14","{""bright_ratio"": 0.021746403479424557, ""grad_ratio"": 0.10070257611241218, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0259.png,1,background_fp,texture_boundary,0.6235353946685791,0,"267.15,276.86,379.50,303.46","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10018963337547408, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0295.png,0,background_fp,texture_boundary,0.42825546860694885,0,"227.22,198.81,304.51,275.55","{""bright_ratio"": 0.0023011176857330702, ""grad_ratio"": 0.10009861932938856, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0295.png,1,background_fp,texture_boundary,0.34067976474761963,0,"258.56,201.53,307.02,271.81","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10028169014084506, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0345.png,0,background_fp,texture_boundary,0.3142165541648865,0,"234.86,95.21,274.26,162.57","{""bright_ratio"": 0.0351506456241033, ""grad_ratio"": 0.10043041606886657, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0413.png,0,pred_dup,texture_boundary,0.9420972466468811,0,"338.48,237.58,389.94,299.70","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10042735042735043, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0415.png,0,background_fp,texture_boundary,0.42673689126968384,0,"209.21,214.86,232.13,237.41","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10069444444444445, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0415.png,1,background_fp,texture_boundary,0.3210389316082001,0,"243.90,95.00,282.39,116.66","{""bright_ratio"": 0.04318181818181818, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,3,background_fp,texture_boundary,0.4273971617221832,0,"194.47,294.48,277.72,325.77","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10007440476190477, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al3,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,5,background_fp,texture_boundary,0.31643590331077576,0,"172.49,320.95,225.10,372.52","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10027952480782669, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0030.png,0,pred_dup,highlight,0.7061137557029724,0,"270.20,182.74,374.63,278.06","{""bright_ratio"": 0.09062346588119784, ""grad_ratio"": 0.10004909180166913, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0051.png,0,pred_dup,texture_boundary,0.3705185055732727,0,"149.75,137.40,178.47,176.51","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0061.png,1,background_fp,texture_boundary,0.4509370028972626,0,"349.38,266.45,379.28,291.21","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10049627791563276, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,0,background_fp,texture_boundary,0.3884432017803192,0,"170.39,281.67,291.21,337.22","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1000862812769629, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0131.png,1,pred_dup,texture_boundary,0.34222185611724854,0,"316.48,173.14,397.72,267.90","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10025673940949936, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0177.png,1,pred_dup,highlight,0.6408610939979553,0,"102.93,83.15,283.95,231.54","{""bright_ratio"": 0.28114167711483146, ""grad_ratio"": 0.10022863042997271, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0351.png,2,background_fp,texture_boundary,0.32878151535987854,0,"82.58,251.51,104.98,289.60","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10144927536231885, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,0,background_fp,texture_boundary,0.7438542246818542,0,"246.59,409.90,272.34,428.90","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,0,pred_dup,texture_boundary,0.46465757489204407,0,"293.86,158.29,331.31,196.04","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10059171597633136, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0428.png,0,background_fp,texture_boundary,0.3971903622150421,0,"346.73,374.05,361.18,393.63","{""bright_ratio"": 0.028125, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0049.png,1,background_fp,texture_boundary,0.3484482765197754,0,"161.40,101.34,207.06,133.34","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10058027079303675, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0071.png,0,background_fp,texture_boundary,0.5548349022865295,0,"129.93,381.50,191.59,425.36","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1001763668430335, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0071.png,1,background_fp,texture_boundary,0.31203600764274597,0,"178.68,101.27,216.69,144.47","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10081585081585082, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,1,pred_dup,texture_boundary,0.37958914041519165,0,"358.69,154.01,404.41,203.18","{""bright_ratio"": 0.003404255319148936, ""grad_ratio"": 0.10042553191489362, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0258.png,0,background_fp,highlight,0.3107090890407562,0,"223.94,189.98,307.42,238.44","{""bright_ratio"": 0.06235294117647059, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0413.png,0,pred_dup,texture_boundary,0.48511338233947754,0,"337.99,234.81,387.81,299.40","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10011883541295306, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0415.png,0,background_fp,texture_boundary,0.3353073000907898,0,"208.52,214.42,232.11,238.10","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1008, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al2,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,2,background_fp,texture_boundary,0.3497891426086426,0,"171.13,340.96,203.83,370.97","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10166177908113393, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0061.png,1,pred_dup,texture_boundary,0.4382505416870117,0,"298.16,137.32,337.89,173.05","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0062.png,1,background_fp,highlight,0.32433152198791504,0,"264.94,98.94,317.31,138.42","{""bright_ratio"": 0.15672990063233966, ""grad_ratio"": 0.1002710027100271, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0066.png,1,pred_dup,texture_boundary,0.7124548554420471,0,"252.67,120.39,283.83,161.39","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10044642857142858, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0105.png,1,background_fp,highlight,0.5066428184509277,0,"245.79,97.43,299.40,135.32","{""bright_ratio"": 0.26713286713286716, ""grad_ratio"": 0.10023310023310024, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0143.png,1,background_fp,highlight,0.7345328330993652,0,"248.58,80.41,294.53,109.73","{""bright_ratio"": 0.3028368794326241, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0144.png,1,background_fp,highlight,0.7573456168174744,0,"143.16,47.34,210.22,89.41","{""bright_ratio"": 0.1993844049247606, ""grad_ratio"": 0.10020519835841313, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
al1,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0324.png,0,background_fp,highlight,0.41117018461227417,0,"276.33,93.56,358.15,138.82","{""bright_ratio"": 0.3148245154531168, ""grad_ratio"": 0.1000523834468308, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
