model_name,split,image_path,gt_idx,scale_bin,best_score_all,match_metric,best_metric_all,best_metric_conf,best_metric_final,best_iou_all,best_iou_conf,best_iou_final,fn_type,gt_cls,gt_box_xyxy
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0428.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"223.00,172.00,251.00,237.00"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"286.00,326.00,332.00,374.00"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,1,32-64,0.03562713786959648,ios,0.9739886522293091,0.0,0.0,0.9739886522293091,0.0,0.0,low_score,0,"357.00,289.00,391.00,333.00"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,2,>=64,0.03562713786959648,ios,0.7584033608436584,0.0,0.0,0.7584033608436584,0.0,0.0,low_score,0,"344.00,198.00,423.00,294.00"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,3,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"272.00,146.00,305.00,177.00"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,5,16-32,0.17619743943214417,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"291.00,112.00,314.00,138.00"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,6,32-64,0.18921329081058502,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"232.00,84.00,269.00,119.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,0,32-64,0.5187503695487976,ios,1.0,0.9858420491218567,0.9726813435554504,1.0,0.9858420491218567,0.9726813435554504,regression_or_match_poor,0,"223.00,166.00,322.00,208.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0140.png,0,32-64,0.10457779467105865,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"324.00,143.00,355.00,183.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,1,32-64,0.31179079413414,ios,1.0,0.002511761151254177,0.002511761151254177,1.0,0.002511761151254177,0.002511761151254177,regression_or_match_poor,0,"284.00,132.00,311.00,161.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0161.png,1,>=64,0.11130958050489426,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"150.00,88.00,208.00,150.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0173.png,0,32-64,0.29706871509552,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"197.00,103.00,245.00,167.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0173.png,1,32-64,0.22911110520362854,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"261.00,102.00,299.00,151.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,1,32-64,0.7435289025306702,ios,0.8147538900375366,0.3087974488735199,0.26207852363586426,0.8147538900375366,0.3087974488735199,0.26207852363586426,regression_or_match_poor,0,"245.00,152.00,275.00,189.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0204.png,0,32-64,0.030082104727625847,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"246.00,149.00,288.00,207.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0213.png,0,32-64,0.16118061542510986,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"163.00,243.00,189.00,288.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0213.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"119.00,230.00,154.00,290.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0232.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"391.47,235.35,422.03,316.05"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0299.png,0,32-64,0.10253141075372696,ios,0.9827259182929993,0.0,0.0,0.9827259182929993,0.0,0.0,low_score,0,"246.00,168.00,282.00,216.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0299.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"241.00,109.00,283.00,150.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0299.png,2,32-64,0.2707570195198059,ios,0.9727976322174072,0.0,0.0,0.9727976322174072,0.0,0.0,low_score,0,"450.00,388.00,505.00,442.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0308.png,0,32-64,0.010410784743726254,ios,0.834200382232666,0.0,0.0,0.834200382232666,0.0,0.0,low_score,0,"201.00,159.00,239.00,214.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0308.png,1,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"197.00,120.00,217.00,142.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,0,<16,0.06376811861991882,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"225.00,357.00,239.00,376.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,1,16-32,0.29449769854545593,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"331.42,346.81,349.48,377.19"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,2,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"227.96,250.75,246.03,270.45"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0344.png,1,32-64,0.10329539328813553,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"260.00,376.00,297.00,404.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0365.png,1,32-64,0.44033318758010864,ios,0.9526733756065369,0.8646142482757568,0.821731448173523,0.9526733756065369,0.8646142482757568,0.821731448173523,regression_or_match_poor,0,"146.00,141.00,180.00,180.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0374.png,0,32-64,0.23005463182926178,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"290.00,192.00,350.00,220.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0374.png,1,32-64,0.1642594188451767,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"351.00,143.00,390.00,196.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0378.png,1,32-64,0.2253306657075882,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"263.00,327.00,313.00,359.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0378.png,3,>=64,0.2593477666378021,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"216.00,209.00,315.00,280.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0378.png,4,16-32,0.25521591305732727,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"296.00,190.00,323.00,216.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0407.png,0,16-32,0.15475958585739136,ios,0.24022509157657623,0.0,0.0,0.24022509157657623,0.0,0.0,low_score,0,"167.00,328.00,190.00,354.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0411.png,0,32-64,0.2547737956047058,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"379.00,315.00,436.00,370.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0419.png,0,32-64,0.12159368395805359,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"139.42,142.89,183.31,203.62"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,2,16-32,0.2129075825214386,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"95.00,275.00,116.00,302.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,4,32-64,0.5474950075149536,ios,1.0,0.8397851586341858,0.8025497198104858,1.0,0.8397851586341858,0.8025497198104858,regression_or_match_poor,0,"266.00,116.00,302.00,147.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,5,32-64,0.5474950075149536,ios,1.0,0.11966942250728607,0.06605429947376251,1.0,0.11966942250728607,0.06605429947376251,regression_or_match_poor,0,"228.00,97.00,263.00,123.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,0,16-32,0.033447518944740295,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"248.00,324.00,271.00,345.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,2,32-64,0.45515960454940796,ios,0.9684997200965881,0.5881235003471375,0.5725856423377991,0.9684997200965881,0.5881235003471375,0.5725856423377991,regression_or_match_poor,0,"190.00,260.00,237.00,295.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,5,16-32,0.11975976079702377,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"166.00,141.00,195.00,158.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,6,16-32,0.02710902690887451,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"214.00,126.00,235.00,159.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,7,32-64,0.31725239753723145,ios,0.3681296110153198,0.024553261697292328,0.016741111874580383,0.3681296110153198,0.024553261697292328,0.016741111874580383,regression_or_match_poor,0,"281.00,122.00,312.00,158.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,9,32-64,0.02710902690887451,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"179.00,98.00,243.00,123.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0432.png,2,32-64,0.029043151065707207,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"385.00,143.00,414.00,197.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0432.png,4,16-32,0.11190534383058548,ios,0.4626457095146179,0.0,0.0,0.4626457095146179,0.0,0.0,low_score,0,"340.00,102.00,364.00,133.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0436.png,0,32-64,0.021398724988102913,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"135.00,286.00,174.00,328.00"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0450.png,1,32-64,0.07674609869718552,ios,0.9565802216529846,0.0,0.0,0.9565802216529846,0.0,0.0,low_score,0,"207.00,119.00,282.00,154.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0021.png,0,32-64,0.27206721901893616,ios,0.9869307279586792,0.0,0.0,0.9869307279586792,0.0,0.0,low_score,0,"233.00,94.00,273.00,157.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0030.png,0,>=64,0.0981811061501503,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"126.00,192.00,375.00,308.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0051.png,0,32-64,0.08995892852544785,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"95.18,101.68,124.81,167.58"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0051.png,2,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"148.39,67.22,174.99,99.26"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0055.png,1,>=64,0.47230494022369385,ios,1.0,0.09368985891342163,0.09368985891342163,1.0,0.09368985891342163,0.09368985891342163,regression_or_match_poor,0,"151.00,65.00,211.00,117.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0066.png,1,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"178.00,160.00,197.00,203.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0066.png,3,16-32,0.08843467384576797,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"301.00,109.00,342.00,124.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0068.png,1,32-64,0.13181547820568085,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"124.00,211.00,155.00,235.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0068.png,2,32-64,0.014913850463926792,ios,0.6630198955535889,0.0,0.0,0.6630198955535889,0.0,0.0,low_score,0,"245.00,204.00,283.00,244.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,0,16-32,0.3409496247768402,ios,0.9609531760215759,0.15229590237140656,0.12351326644420624,0.9609531760215759,0.15229590237140656,0.12351326644420624,regression_or_match_poor,0,"246.72,163.93,276.55,179.99"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,2,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"145.00,243.47,169.47,271.77"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,3,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"421.86,195.29,438.68,225.88"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0072.png,0,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"222.00,150.00,241.00,164.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0072.png,1,32-64,0.16682420670986176,ios,0.9015489220619202,0.0,0.0,0.9015489220619202,0.0,0.0,low_score,0,"163.00,192.00,201.00,221.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0094.png,1,32-64,0.05979624763131142,ios,0.9440035223960876,0.0,0.0,0.9440035223960876,0.0,0.0,low_score,0,"441.00,210.00,485.00,273.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0103.png,0,>=64,0.21947002410888672,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"211.00,112.00,291.00,194.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0105.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"145.00,170.00,205.00,198.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0105.png,1,32-64,0.048580411821603775,ios,0.896773099899292,0.0,0.0,0.896773099899292,0.0,0.0,low_score,0,"171.00,83.00,210.00,139.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0143.png,2,>=64,0.8424056172370911,ios,0.25363826751708984,0.25363826751708984,0.18715915083885193,0.25363826751708984,0.25363826751708984,0.18715915083885193,postproc_filtered,0,"108.00,194.00,308.00,263.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0144.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"312.00,269.00,350.00,305.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0146.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"193.00,310.00,234.00,338.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0154.png,0,>=64,0.19618692994117737,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"277.00,269.00,365.00,342.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0221.png,2,16-32,0.6471992135047913,ios,1.0,1.0,1.0,1.0,1.0,1.0,regression_or_match_poor,0,"200.00,229.00,243.00,251.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0221.png,3,>=64,0.7312970161437988,ios,1.0,1.0,1.0,1.0,1.0,1.0,regression_or_match_poor,0,"263.00,200.00,331.00,285.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0221.png,5,>=64,0.7312970161437988,ios,1.0,1.0,1.0,1.0,1.0,1.0,regression_or_match_poor,0,"143.00,129.00,229.00,214.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,0,16-32,0.45027920603752136,ios,1.0,0.1069938912987709,0.0,1.0,0.1069938912987709,0.0,regression_or_match_poor,0,"212.04,221.24,272.37,247.89"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,1,16-32,0.2290032058954239,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"255.13,153.08,270.80,169.53"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,2,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"361.70,260.42,396.96,297.25"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,0,16-32,0.018621966242790222,ios,0.9156922101974487,0.0,0.0,0.9156922101974487,0.0,0.0,low_score,0,"309.00,219.00,345.00,249.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,1,16-32,0.15081001818180084,ios,0.953079342842102,0.0,0.0,0.953079342842102,0.0,0.0,low_score,0,"246.00,193.00,280.00,217.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,2,32-64,0.018621966242790222,ios,0.29021725058555603,0.0,0.0,0.29021725058555603,0.0,0.0,low_score,0,"323.00,186.00,399.00,231.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0324.png,0,32-64,0.11336029320955276,ios,0.9747424721717834,0.0,0.0,0.9747424721717834,0.0,0.0,low_score,0,"216.00,230.00,251.00,269.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0349.png,0,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"411.00,225.00,442.00,250.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,2,32-64,0.21565215289592743,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"245.00,225.00,281.00,252.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,3,16-32,0.22155940532684326,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"367.00,178.00,390.00,207.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,1,16-32,0.01710410602390766,ios,0.9324366450309753,0.0,0.0,0.9324366450309753,0.0,0.0,low_score,0,"185.00,118.00,209.00,168.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,2,32-64,0.7615417838096619,ios,0.02082279697060585,0.02082279697060585,0.019570469856262207,0.02082279697060585,0.02082279697060585,0.019570469856262207,regression_or_match_poor,0,"264.00,90.00,290.00,117.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,0,16-32,0.1527131348848343,ios,0.998853862285614,0.0,0.0,0.998853862285614,0.0,0.0,low_score,0,"377.00,109.00,404.00,150.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,2,16-32,0.7517220377922058,ios,0.9409165978431702,0.9330585598945618,0.918017566204071,0.9409165978431702,0.9330585598945618,0.918017566204071,regression_or_match_poor,0,"245.00,211.00,304.00,229.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,3,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"255.00,144.00,330.00,188.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,0,<16,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"423.00,339.00,436.00,384.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,1,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"456.00,174.00,473.00,212.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,2,16-32,0.047045886516571045,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"301.00,157.00,327.00,193.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,3,16-32,0.0714038610458374,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"360.00,131.00,395.00,157.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"330.00,350.00,376.00,383.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"389.00,302.00,419.00,333.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,3,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"399.00,163.00,431.00,203.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,4,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"356.00,130.00,379.00,161.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0428.png,0,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"206.00,154.00,227.00,179.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0428.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"223.00,172.00,251.00,237.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,0,32-64,0.06018016114830971,ios,0.9776309132575989,0.0,0.0,0.9776309132575989,0.0,0.0,low_score,0,"286.00,326.00,332.00,374.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"357.00,289.00,391.00,333.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,2,>=64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"344.00,198.00,423.00,294.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,3,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"272.00,146.00,305.00,177.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,5,16-32,0.16168314218521118,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"291.00,112.00,314.00,138.00"
hmc,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,6,32-64,0.028233597055077553,ios,0.9780676364898682,0.0,0.0,0.9780676364898682,0.0,0.0,low_score,0,"232.00,84.00,269.00,119.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0031.png,0,>=64,0.06212659180164337,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"73.00,101.00,303.00,239.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0049.png,0,32-64,0.07695671916007996,ios,0.9919082522392273,0.0,0.0,0.9919082522392273,0.0,0.0,low_score,0,"135.00,177.00,237.00,203.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,1,32-64,0.5994269847869873,ios,1.0,0.7204596996307373,0.6085789203643799,1.0,0.7204596996307373,0.6085789203643799,regression_or_match_poor,0,"173.00,129.00,230.00,177.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0140.png,0,32-64,0.061103079468011856,ios,1.0,0.0,0.0,1.0,0.0,0.0,low_score,0,"324.00,143.00,355.00,183.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,1,32-64,0.31389176845550537,ios,0.01926286704838276,0.01926286704838276,0.01926286704838276,0.01926286704838276,0.01926286704838276,0.01926286704838276,regression_or_match_poor,0,"284.00,132.00,311.00,161.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0171.png,2,32-64,0.7499616146087646,ios,1.0,1.0,0.978093147277832,1.0,1.0,0.978093147277832,regression_or_match_poor,0,"179.00,221.00,240.00,253.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,0,>=64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"241.00,182.00,308.00,255.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"245.00,152.00,275.00,189.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0204.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"246.00,149.00,288.00,207.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0213.png,0,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"163.00,243.00,189.00,288.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0213.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"119.00,230.00,154.00,290.00"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0232.png,0,16-32,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"375.80,154.64,402.44,191.47"
hmc,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0232.png,1,32-64,0.0,ios,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"391.47,235.35,422.03,316.05"
