model_name,split,image_path,pred_idx,fp_kind,fp_type,conf,cls,box_xyxy,rule_info
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0142.png,1,pred_dup,highlight,0.8126682043075562,0,"196.41,121.76,372.36,183.73","{""bright_ratio"": 0.16231728096134876, ""grad_ratio"": 0.10017038830598153, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0143.png,0,pred_dup,highlight,0.8467525243759155,0,"129.93,287.05,315.83,345.94","{""bright_ratio"": 0.2391008791806399, ""grad_ratio"": 0.10033535756367262, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0143.png,1,background_fp,texture_boundary,0.6295490860939026,0,"251.70,184.96,309.76,236.56","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10009593859929646, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0177.png,1,background_fp,highlight,0.6533267498016357,0,"159.12,371.22,238.97,409.75","{""bright_ratio"": 0.05064102564102564, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0179.png,1,background_fp,texture_boundary,0.3895397186279297,0,"350.72,391.13,400.46,443.90","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10025897151313355, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0224.png,1,background_fp,texture_boundary,0.43757447600364685,0,"304.15,144.04,367.13,201.15","{""bright_ratio"": 0.023706896551724137, ""grad_ratio"": 0.10048491379310345, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0224.png,2,pred_dup,highlight,0.4281994104385376,0,"202.99,62.20,361.16,152.61","{""bright_ratio"": 0.28035714285714286, ""grad_ratio"": 0.10020604395604396, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0226.png,0,pred_dup,highlight,0.8923977017402649,0,"195.26,111.13,359.85,202.15","{""bright_ratio"": 0.09393939393939393, ""grad_ratio"": 0.10019762845849803, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0226.png,2,background_fp,texture_boundary,0.40409743785858154,0,"323.79,168.41,351.92,204.94","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10065237651444547, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,0,background_fp,highlight,0.40019237995147705,0,"203.47,213.62,241.42,292.28","{""bright_ratio"": 0.08365384615384615, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0272.png,0,background_fp,texture_boundary,0.3444831967353821,0,"340.01,178.53,385.75,226.07","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10070984915705412, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0274.png,0,background_fp,highlight,0.6626779437065125,0,"189.41,141.24,219.18,183.01","{""bright_ratio"": 0.35783945986496624, ""grad_ratio"": 0.1005251312828207, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0289.png,0,background_fp,highlight,0.3112848401069641,0,"161.28,121.72,211.73,176.71","{""bright_ratio"": 0.32177871148459386, ""grad_ratio"": 0.10014005602240897, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,1,background_fp,highlight,0.4465971291065216,0,"362.88,175.91,400.17,285.81","{""bright_ratio"": 0.17070917070917072, ""grad_ratio"": 0.10002310002310003, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,0,pred_dup,texture_boundary,0.608336865901947,0,"297.66,155.85,331.20,194.80","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,0,background_fp,highlight,0.7461586594581604,0,"396.96,214.45,466.98,358.05","{""bright_ratio"": 0.17552209810587663, ""grad_ratio"": 0.10004856726566294, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,1,pred_dup,highlight,0.7294664978981018,0,"348.53,97.00,409.36,153.81","{""bright_ratio"": 0.2362761743067346, ""grad_ratio"": 0.100169779286927, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,2,background_fp,highlight,0.6958921551704407,0,"287.76,416.60,319.05,460.90","{""bright_ratio"": 0.3447811447811448, ""grad_ratio"": 0.10033670033670034, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,3,background_fp,texture_boundary,0.5769525170326233,0,"243.25,219.07,384.28,297.99","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10001782848992691, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,0,background_fp,texture_boundary,0.7755287885665894,0,"295.86,135.47,345.15,200.53","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10041592394533572, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,1,pred_dup,texture_boundary,0.42785272002220154,0,"151.11,130.41,185.04,169.74","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0031.png,0,background_fp,texture_boundary,0.6036814451217651,0,"78.08,118.63,116.75,170.72","{""bright_ratio"": 0.005321722302854378, ""grad_ratio"": 0.10014513788098693, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0031.png,1,background_fp,texture_boundary,0.5216760635375977,0,"77.97,118.63,133.67,171.10","{""bright_ratio"": 0.005523066926575698, ""grad_ratio"": 0.10006497725795971, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0031.png,2,background_fp,texture_boundary,0.30173805356025696,0,"79.06,105.65,168.97,202.94","{""bright_ratio"": 0.030839002267573697, ""grad_ratio"": 0.10034013605442177, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0096.png,0,background_fp,highlight,0.7239652276039124,0,"317.04,90.23,355.28,139.83","{""bright_ratio"": 0.28102564102564104, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0096.png,1,background_fp,texture_boundary,0.639782190322876,0,"206.36,145.42,232.34,197.21","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10062893081761007, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,1,background_fp,texture_boundary,0.5192632675170898,0,"357.82,152.89,403.94,205.32","{""bright_ratio"": 0.0035460992907801418, ""grad_ratio"": 0.10047281323877069, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,2,background_fp,texture_boundary,0.38697800040245056,0,"242.95,190.03,342.05,227.12","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10005211047420531, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,0,background_fp,highlight,0.6250231266021729,0,"250.30,85.88,278.93,126.76","{""bright_ratio"": 0.07799671592775041, ""grad_ratio"": 0.10016420361247948, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,1,background_fp,texture_boundary,0.5553153157234192,0,"250.70,91.10,273.66,125.10","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0152.png,1,pred_dup,highlight,0.35182327032089233,0,"220.86,49.58,361.39,100.06","{""bright_ratio"": 0.30092091007583965, ""grad_ratio"": 0.10008125677139762, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0171.png,3,background_fp,texture_boundary,0.41116029024124146,0,"311.82,220.48,358.48,273.16","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10030864197530864, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0218.png,0,background_fp,highlight,0.856829822063446,0,"126.23,91.91,294.86,177.58","{""bright_ratio"": 0.07909950350268653, ""grad_ratio"": 0.10004760933142896, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0218.png,2,background_fp,highlight,0.2668176591396332,0,"118.35,155.72,157.49,197.46","{""bright_ratio"": 0.055232558139534885, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0259.png,2,pred_dup,texture_boundary,0.2537481188774109,0,"248.75,136.82,307.56,191.02","{""bright_ratio"": 0.00029761904761904765, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0295.png,0,background_fp,texture_boundary,0.7868553400039673,0,"256.17,201.40,303.48,269.90","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10024154589371981, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,1,background_fp,texture_boundary,0.35909128189086914,0,"226.41,192.26,256.18,246.33","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10029325513196481, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0378.png,3,pred_dup,texture_boundary,0.31860190629959106,0,"344.00,314.27,383.70,355.74","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0413.png,0,background_fp,texture_boundary,0.8623285293579102,0,"339.43,245.07,386.95,299.37","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,0,background_fp,texture_boundary,0.8723844289779663,0,"171.27,319.37,227.74,373.82","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10015948963317384, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,1,background_fp,texture_boundary,0.8050621151924133,0,"189.01,223.21,287.61,266.31","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10009182736455463, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,3,background_fp,texture_boundary,0.7294995784759521,0,"193.34,293.98,277.69,325.26","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10017825311942959, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
baseline,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,5,background_fp,texture_boundary,0.256295382976532,0,"95.55,191.79,117.63,217.00","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10033444816053512, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0030.png,0,background_fp,texture_boundary,0.4178660809993744,0,"303.95,216.27,373.85,275.44","{""bright_ratio"": 0.03028169014084507, ""grad_ratio"": 0.10023474178403756, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0030.png,1,background_fp,texture_boundary,0.32123255729675293,0,"323.87,215.91,372.78,270.77","{""bright_ratio"": 0.02142857142857143, ""grad_ratio"": 0.10035714285714285, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0055.png,0,pred_dup,texture_boundary,0.6141740679740906,0,"102.18,117.70,185.92,199.72","{""bright_ratio"": 0.03772231784279977, ""grad_ratio"": 0.10011474469305795, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0061.png,0,background_fp,texture_boundary,0.6020920872688293,0,"300.08,138.05,355.67,213.69","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10009398496240601, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0061.png,1,background_fp,texture_boundary,0.39849361777305603,0,"304.67,179.67,346.10,215.63","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1005656819610308, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0061.png,2,background_fp,texture_boundary,0.31651923060417175,0,"240.08,154.00,299.45,199.01","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0094.png,2,background_fp,texture_boundary,0.2679460942745209,0,"331.60,205.65,406.47,280.91","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1009349030470914, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0124.png,1,background_fp,highlight,0.5199523568153381,0,"337.14,79.62,378.00,116.26","{""bright_ratio"": 0.2556390977443609, ""grad_ratio"": 0.10025062656641603, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0142.png,1,pred_dup,highlight,0.38798943161964417,0,"204.20,122.01,370.06,178.91","{""bright_ratio"": 0.13205168610148124, ""grad_ratio"": 0.10001050530517912, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0143.png,1,background_fp,texture_boundary,0.3159055709838867,0,"155.11,225.69,257.52,255.81","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10053241465706232, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0144.png,1,pred_dup,highlight,0.5648487210273743,0,"78.83,232.21,189.51,329.08","{""bright_ratio"": 0.39723032069970843, ""grad_ratio"": 0.10003644314868805, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0154.png,1,pred_dup,highlight,0.25593888759613037,0,"212.35,108.96,345.58,189.40","{""bright_ratio"": 0.12422642883145249, ""grad_ratio"": 0.10001820167455405, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0177.png,0,background_fp,highlight,0.8054766058921814,0,"165.24,364.00,257.03,411.20","{""bright_ratio"": 0.09363799283154121, ""grad_ratio"": 0.10013440860215053, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0177.png,2,pred_dup,highlight,0.6671557426452637,0,"178.35,84.18,282.43,203.95","{""bright_ratio"": 0.16960317460317462, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0221.png,2,background_fp,texture_boundary,0.44623246788978577,0,"148.51,237.64,194.57,275.97","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10038188761593017, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,0,background_fp,texture_boundary,0.42453131079673767,0,"158.96,184.04,233.95,211.83","{""bright_ratio"": 0.013157894736842105, ""grad_ratio"": 0.10009398496240601, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0289.png,0,background_fp,highlight,0.3009265065193176,0,"165.23,118.25,211.21,183.89","{""bright_ratio"": 0.2746615087040619, ""grad_ratio"": 0.10090264345583494, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0349.png,0,background_fp,texture_boundary,0.4554142355918884,0,"348.19,189.47,476.03,252.35","{""bright_ratio"": 0.003997093023255814, ""grad_ratio"": 0.1000484496124031, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,1,pred_dup,texture_boundary,0.35824188590049744,0,"288.29,112.17,316.05,154.09","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10024057738572574, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,1,background_fp,texture_boundary,0.5287649631500244,0,"248.51,214.11,347.29,256.22","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,3,background_fp,texture_boundary,0.30088239908218384,0,"302.36,142.93,330.86,170.73","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10107015457788347, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,5,pred_dup,highlight,0.2525779902935028,0,"369.80,107.44,400.30,151.38","{""bright_ratio"": 0.17222222222222222, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0031.png,0,background_fp,highlight,0.8758665323257446,0,"72.66,120.97,165.40,216.41","{""bright_ratio"": 0.05637201140601009, ""grad_ratio"": 0.10002193463478833, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0049.png,1,background_fp,texture_boundary,0.3486423194408417,0,"171.88,102.21,202.79,131.62","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,1,background_fp,highlight,0.2790467441082001,0,"240.16,80.24,334.96,113.63","{""bright_ratio"": 0.09256965944272445, ""grad_ratio"": 0.1, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0139.png,1,background_fp,texture_boundary,0.5100434422492981,0,"358.12,152.86,404.77,202.78","{""bright_ratio"": 0.006257822277847309, ""grad_ratio"": 0.10012515644555695, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,0,background_fp,texture_boundary,0.3140820264816284,0,"180.06,115.02,226.97,148.75","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10012515644555695, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0171.png,4,pred_dup,texture_boundary,0.44066062569618225,0,"185.57,227.57,302.33,283.64","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10005947071067499, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0186.png,1,pred_dup,texture_boundary,0.2542884647846222,0,"314.89,212.04,414.01,252.91","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10045882637044193, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,2,background_fp,texture_boundary,0.26224470138549805,0,"128.12,195.59,155.18,230.93","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1001984126984127, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0218.png,0,background_fp,highlight,0.43846678733825684,0,"126.46,91.95,289.53,179.99","{""bright_ratio"": 0.06878596875856399, ""grad_ratio"": 0.10002740476842971, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0258.png,1,background_fp,highlight,0.4287242889404297,0,"223.07,189.66,305.82,235.77","{""bright_ratio"": 0.06690592155857472, ""grad_ratio"": 0.10023071007433991, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0295.png,0,background_fp,texture_boundary,0.374679833650589,0,"256.42,202.94,304.17,273.40","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10034013605442177, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,0,background_fp,texture_boundary,0.3513283133506775,0,"228.94,195.10,253.97,243.01","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10047095761381476, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0357.png,0,background_fp,texture_boundary,0.5038470029830933,0,"161.47,292.51,179.25,312.10","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10025062656641603, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0378.png,2,background_fp,texture_boundary,0.2593477666378021,0,"215.59,230.99,241.42,281.63","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10042735042735043, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0413.png,0,background_fp,texture_boundary,0.7051680088043213,0,"337.79,241.84,388.21,299.00","{""bright_ratio"": 0.0, ""grad_ratio"": 0.1000651890482399, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0419.png,0,background_fp,texture_boundary,0.33018794655799866,0,"213.45,187.29,239.17,215.62","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10089399744572158, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
our,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,2,background_fp,texture_boundary,0.5088234543800354,0,"173.29,339.92,203.11,370.56","{""bright_ratio"": 0.0, ""grad_ratio"": 0.10080645161290322, ""near_edge"": 0.0, ""white_thresh"": 250.0, ""grad_percentile"": 90.0}"
